Id,FirstName,LastName,Gpa,Age
1542,Niima,Rumbiiha,1.46,43
817,Oneguwun,Rupiny,1.73,35
763,Namaara,Rwangarambi,3.97,38
1274,Daniel,Rwangoga,2.95,43
195,Abert,Rwanshara,3.05,22
946,Moses,Rwashande,2.67,41
323,David,Rweyora,1.33,28
1764,Rogers,Rwothumiyo,2.65,35
2341,Auther,Sabiiti,3.13,25
270,Alex,Sabila,2.97,44
190,Nelson,Sabini,3.29,29
643,Hussein,Saddam,3,36
3117,Ayub,Safara,3.84,22
22,Proscovia,Sana,2.88,40
2043,Elajah,Sande,3.74,45
3003,Robert,Sande,2.86,25
1982,Henry,Sanya,1.33,27
2236,Jemimmah,Science,1.64,43
1189,Arikanjero,Sebagenzi,3.97,31
527,Noah,Sebbi,3.81,22
1700,Robert,Sebikari,1.24,35
2036,Bosco,Sebyala,3.75,28
3077,Edward,Sekisambu,3.15,45
2064,Joseph,Sempija,3.82,22
265,Twaha,Semuyaba,1.88,44
2284,Fiona,Sera,3.95,35
1790,Zepha,Sibalingana,2.32,31
3015,Louis,Sibira,1.36,30
429,Simon,Siima,1.26,23
2311,Vicent,Sisekidde,1.52,37
338,Isaiah,Sisye,2.84,39
1069,Alosius,Situma,2.41,36
715,Ibrahim,Siya,2,29
1550,Akram,Ssali,1.94,27
14,Allan,Ssali,2.48,31
794,Bashiri,Ssali,2.02,32
1130,Hassan,Ssali,1.92,33
801,Ronald,Ssali,2,24
311,Kizito,Ssebaana,3.72,38
230,Hope,Ssebuliba,2.27,37
2265,John,Ssebulime,3.77,24
1075,Derrick,Ssebuma,3.46,21
1332,Rogers,Ssekalye,2.96,22
3167,Joseph,Ssekitoleko,2.33,33
1513,Herbert,Ssekyanzi,2.13,36
468,Jimmy,Ssembusi,2.11,39
1594,Musa,Ssembuusi,1.41,22
2188,John,Ssembuuze,3.99,39
1023,Adam,Ssempijja,1.54,41
2367,Nicholus,Ssensasi,3.66,36
433,Musa,Ssentongo,1.75,44
1285,James,Sserunkuuma,1.88,25
1272,Joel,Subolo,3.31,29
1721,Eric,Sukuku,3.84,41
2997,Timothy,Sukuku,2.73,27
1018,Juliet,Sunday,2.95,42
1329,Samuel,Sunday,2.02,30
340,Catherine,Sungwa,3.41,36
3137,Judith,Taaka,1.83,31
70,Rafail,Taata,2.77,20
1674,Hannington,Tahabwasi,1.88,45
769,Ben,Talemwa,1.03,42
351,Nelson,Talemwa,2.56,41
101,Deric,Talibita,3.48,36
100,Samantha,Taneta,2.59,24
207,Juliet,Tankobesyaku,3.11,34
744,Peter,Taremwa,1.48,43
1415,Tito,Taremwa,1.26,21
314,Seith,Tashobya,1.68,32
1409,Abraham,Tatureka,1.07,34
2716,Elia,Tatureka,1.05,39
169,Patricia,Tavis,3.92,24
1824,Boaz,Tayebwa,3.36,42
2229,Drake,Tayebwa,2.71,35
1996,Harold,Tayebwa,2.24,41
814,Newton,Tayebwa,1.35,33
3121,Samuel,Tayebwa,3.08,23
404,Sillus,Tayebwa,2.51,26
2191,Simon,Tayebwa,3.44,40
1036,Sunday,Tayu,1.02,35
141,Aisha,Tekisaana,1.84,43
740,Patrick,Teko,1.23,45
2301,Gerald,Telemi,3.73,30
593,Stephan,Tembo,1.44,23
2298,Samuel,Tende,2.57,38
1720,Latifu,Tenywa,2.96,26
928,Rogers,Tenywa,3.73,42
950,Paul,Thembo,1.03,32
1270,Gideon,Tibaghutanga,2.79,40
541,John,Tibamanya,1.16,20
348,Fred,Tibesigwa,2.09,20
525,Rogerd,Tiedezu,1.36,42
372,Zakia,Tigasitwa,2.86,42
1091,Sowali,Tigazira,3.96,28
1076,Joseph,Tindimwebwa,3.14,40
1079,Vary,Tindimwebwa,3.82,34
1559,Asaph,Tinyefuza,1.06,35
2013,Gloria,Titin,2.95,34
1137,Patricia,Toffee,3.84,37
1605,Joel,Tonga,2.8,25
2292,Patrick,Tookema,2.42,36
5,Daniel,Torach,1.84,41
1259,Gerald,Tubenawe,1.51,29
3135,Rezin,Tubweinomujuni,3.56,34
1228,Ezra,Tugabirwe,1.63,30
807,Baram,Tugaine,3.82,34
665,Brian,Tugume,2.56,38
2196,Enabo,Tugume,2.8,39
1245,Andrew,Tugumisirize,3.31,42
1887,Ivan,Tugumizemu,2.58,41
1551,Tibigambwa,Tuhaise,3.22,43
1657,Gerald,Tuhame,3.69,43
1687,Edwine,Tuhamye,3.55,31
419,Edson,Tukashaba,1.57,32
654,Litah,Tukasiima,1.39,37
1889,Emmanuel,Tukei,3.3,24
736,Amon,Tukundane,3.74,45
699,Ezra,Tukwasibwe,1.14,20
1867,Dickens,Tukwatanise,3.77,37
846,Arafat,Tulinawe,2.71,43
858,Immaculate,Tulinawe,2.91,43
522,Conrad,Tulinayo,1.78,30
1077,Banabas,Tumuhamire,1.28,28
1575,Amon,Tumuheirwe,1.14,41
1258,Racheal,Tumuheirwe,2.6,45
1814,Ronald,Tumuhimbise,3.49,23
1426,Dancan,Tumukunde,3.26,30
952,Gorden,Tumukunde,3.03,39
189,Naume,Tumukunde,2.4,39
823,Vicent,Tumukunde,3.01,38
505,Syrus,Tumuramye,3.65,26
1810,Moses,Tumurebire,3.45,28
948,Emmanuel,Tumushabe,2.91,43
71,Frankline,Tumushabe,3.29,34
1780,Viola,Tumushabe,3.84,32
646,Innocent,Tumushime,2.06,34
1632,Benjamin,Tumusiime,3.16,35
1725,Benjamin,Tumusiime,2.27,44
2009,Collin,Tumusiime,3.57,36
222,Cyrus,Tumusiime,2.04,30
2079,Rodgers,Tumusiime,2.69,23
3119,Vanmark,Tumusiime,1.88,39
1694,Mercy,Tumwakiire,2.71,38
1744,Ivan,Tumwebaze,2.58,22
808,Marinah,Tumwebaze,3.05,33
1871,Jonathan,Tumwesiga,1.25,25
1903,Joshua,Tumwesigye,3.51,29
1451,Innocent,Tumwijukye,2.08,35
2030,Innocent,Tumwijukye,3.3,29
842,Wicklif,Tumwijukye,1.3,23
21,Allan,Tumwine,1.89,31
35,Amon,Tumwine,3.8,42
1202,Lazalus,Tumwine,1.56,22
1260,Kataate,Tumwisukye,3.23,26
1595,Edmond,Turihoahabwe,1.06,42
220,Mathias,Turinawe,2.67,28
1797,Obed,Turinawe,3.11,20
1406,Prudence,Turinawe,3.16,34
307,Collins,Turinayo,3.08,25
3000,Calorine,Turinemigisha,3.72,21
1852,Evalist,Turyagyenda,2.04,35
1579,Ivan,Turyahabwe,3.88,36
1908,Osbert,Turyahabwe,1.1,20
2246,Innocent,Turyahikayo,1.59,23
902,Robert,Turyahikayo,3.43,38
202,Duncan,Turyaho,1.74,35
1997,Edison,Turyahumura,3.39,20
962,Isaac,Turyakira,2.75,38
774,Nixon,Turyakira,1.57,44
1767,Rolland,Turyamushanga,1.05,22
2137,Tryfina,Turyamusiima,1.97,30
2020,Justus,Turyomurugyendo,1.75,32
12,Agatha,Tusasirwe,1.21,33
984,Shadia,Tushemerirwe,3,25
787,Joseph,Tusibira,2.76,37
916,Amon,Tusiime,3.87,45
374,Dan,Tusiime,1.71,24
1460,Derick,Tusiime,3.2,29
1021,Lilian,Tusiime,2,40
923,Samuel,Tusiime,1.64,42
1959,Bonny,Tusiingwire,2.26,33
1184,Joseph,Tusubira,3.91,23
46,Julius,Tuyambale,2.61,28
1445,Peter,Twabye,3.87,31
474,Tommy,Tweheyo,3.56,31
1935,Martin,Twesige,3.16,41
277,Crinerio,Twesigye,3.66,43
1068,Fred,Twesigye,2.76,32
652,Gordon,Twesigye,2.56,38
491,Osmas,Twesigye,2,40
2157,Swaleh,Twesigye,2.24,43
150,Addams,Twesiime,1.53,44
730,Burnet,Twesiime,2.89,43
1288,Chrispus,Tweyongyere,3.5,32
1670,Peter,Twijukye,2.12,27
1205,Sostine,Twimukye,1.23,20
1276,Ambrose,Twinamasiko,2.21,34
1224,Caroline,Twinamasiko,2.28,30
386,Alex,Twinamatsiko,3.57,23
272,Kenneth,Twinamatsiko,2.39,29
3192,Abel,Twinomugisha,2.7,21
824,Rodgers,Twinomugisha,1.61,32
897,Rogers,Twinomugisha,3.99,43
48,Rolland,Twinomujune,2.39,45
597,Bruce,Twongirwe,2.35,43
1909,Kenneth,Twongyirwe,1.39,35
899,Rogers,Waako,2.61,26
707,Denis,Wabirya,3.81,31
1094,Wyclif,Wabuyi,1.02,20
874,Mick,Wabwire,2.29,35
458,William,Wadumba,2.34,33
99,Janja,Waffenya,3.16,29
1911,Richard,Wafula,2.34,25
1157,Charles,Wagabadha,2.33,42
173,Andrew,Wagole,3.09,20
1456,Yasin,Wahab,1.36,45
2701,Asuman,Wahabu,3.85,27
1253,Moses,Waigonda,2.16,35
1307,Cornelius,Waiswa,1.71,21
1227,Godfrey,Waiswa,2.51,42
2077,Ibrahim,Waiswa,3.56,45
2407,Jacob,Waiswa,1.72,40
86,Mubarak,Waiswa,1.02,23
1233,Philip,Waiswa,1.2,29
2033,Edrean,Wajambuka,3.36,34
293,Fred,Wakalimira,3.29,21
940,Ronald,Wakuma,1.97,24
1423,William,Walenda,2.61,39
1029,Henry,Waligo,3.5,28
1600,Zubairi,Walozi,3.73,37
1760,Timothy,Walupapi,1.57,33
2085,Joseph,Walusimbi,3.56,33
636,Amujadu,Waluswa,2.28,26
1912,Philip,Walyamboka,3.26,33
867,Brian,Wamala,2.81,24
2363,Julius,Wamale,3.43,25
244,Richard,Wamani,1.72,27
629,Gideon,Wambi,3.37,30
2059,Kan,Wambi,3.55,33
2176,Timothy,Wambiya,1.45,34
135,David,Wambutu,2.08,45
2175,Peter,Wamimbi,2.09,37
725,Felix,Wamono,1.47,33
1842,Geofrey,Wamubirigwe,3.83,32
312,Nickson,Wamuke,2.37,20
1302,Timothy,Wamwa,1.65,29
215,Alex,Wanagalya,3.12,23
2959,Denis,Wanda,1.14,32
212,Jamali,Wandabi,3.33,30
1413,Yekoyasi,Wandali,3.56,24
3005,Abasa,Wandega,1.73,42
3185,Collin,Wandera,1.7,20
2190,Davin,Wandera,2.92,35
63,George,Wandera,3.07,24
1321,Hashim,Wandera,1.59,44
126,Ivan,Wandera,1.73,24
1424,John,Wandera,1.02,34
1025,Lawrence,Wandera,2.36,36
2187,Leonard,Wandera,2.32,43
2202,Mubakalis,Wandera,3.58,25
2015,Shaban,Wandera,2.63,28
1177,Andrew,Wanyama,2.46,27
982,Dan,Wanyama,1.97,26
1323,Emmanuel,Wanzala,3.67,43
1940,George,Wanzala,3.2,37
2329,Keneth,Wapune,3.15,22
1569,Osbert,Wasiima,1.27,35
1851,George,Wasike,3.4,27
1622,Abasi,Watila,1.9,31
3109,Yakub,Wayaba,3.61,35
2124,Yazidi,Wedaga,3.73,42
2224,Shafi,Weere,2.25,21
3,Herbert,Wegulo,3.45,45
1174,Isaac,Wekesa,3.18,45
111,Joshua,Wekonda,3.43,34
900,Allan,Wekoye,2.53,43
2168,Richard,Wenani,3.01,32
1222,Ivan,Were,2.27,39
47,Francis,Wesonga,3.5,39
2042,Simon,Wilobo,1.19,35
1306,Jackson,Wogisha,1.09,37
2270,Nelson,Wokoorach,2.12,28
872,Derick,Wolimbwa,1.55,36
1921,Nicholas,Woniala,1.37,23
1487,Christine,Wotali,3.44,27
67,Ronald,Wuni,2.53,24
2278,Edmond,Yeko,2.59,41
1734,Philis,Yeko,2.94,31
2024,Proface,Yeko,2.01,41
2156,Innocent,Yuma,2.35,27
2266,Medie,Zaake,3.94,21
2326,Emma,Zebosi,3.09,34
2314,Joshua,Zesiro,3.16,31
